time,machine_id,cpu_util
2017-11-29 17:46:00 PST,m29,0.23166666667
2017-11-29 17:47:00 PST,m29,0.26833333333
2017-11-29 17:48:00 PST,m29,0.2
2017-11-29 17:49:00 PST,m29,0.24666666667
2017-11-29 17:50:00 PST,m29,0.37333333333
2017-11-29 17:51:00 PST,m29,0.3
2017-11-29 17:52:00 PST,m29,1.2
2017-11-29 17:53:00 PST,m29,2.3766666667
2017-11-29 17:54:00 PST,m29,1.73
2017-11-29 17:55:00 PST,m29,2.9133333333
2017-11-29 17:56:00 PST,m29,0.46666666667
2017-11-29 17:57:00 PST,m29,0.93333333333
2017-11-29 17:58:00 PST,m29,0.2
2017-11-29 17:59:00 PST,m29,0.2
2017-11-29 18:00:00 PST,m29,0.215
2017-11-29 18:01:00 PST,m29,0.28
2017-11-29 18:02:00 PST,m29,0.2
2017-11-29 18:03:00 PST,m29,0.24
2017-11-29 18:04:00 PST,m29,0.385
2017-11-29 18:05:00 PST,m29,0.3
2017-11-29 18:06:00 PST,m29,0.3
2017-11-29 18:07:00 PST,m29,1.175
2017-11-29 18:08:00 PST,m29,2.78
2017-11-29 18:09:00 PST,m29,0.2
2017-11-29 18:10:00 PST,m29,0.2
2017-11-29 18:11:00 PST,m29,0.235
2017-11-29 18:12:00 PST,m29,0.26666666667
2017-11-29 18:13:00 PST,m29,0.2
2017-11-29 18:14:00 PST,m29,0.22666666667
2017-11-29 18:15:00 PST,m29,0.27
2017-11-29 18:16:00 PST,m29,0.2
2017-11-29 18:17:00 PST,m29,0.22666666667
2017-11-29 18:18:00 PST,m29,0.27333333333
2017-11-29 18:19:00 PST,m29,0.2
2017-11-29 18:20:00 PST,m29,0.225
2017-11-29 18:21:00 PST,m29,0.275
2017-11-29 18:22:00 PST,m29,0.2
2017-11-29 18:23:00 PST,m29,0.22666666667
2017-11-29 18:24:00 PST,m29,0.27833333333
2017-11-29 18:25:00 PST,m29,0.2
2017-11-29 18:26:00 PST,m29,0.2
2017-11-29 18:27:00 PST,m29,0.22
2017-11-29 18:28:00 PST,m29,0.3
2017-11-29 18:29:00 PST,m29,0.28
2017-11-29 18:30:00 PST,m29,0.2
2017-11-29 18:31:00 PST,m29,0.2
2017-11-29 18:32:00 PST,m29,0.2
2017-11-29 18:33:00 PST,m29,0.235
2017-11-29 18:34:00 PST,m29,0.3
2017-11-29 18:35:00 PST,m29,0.27166666667
2017-11-29 18:36:00 PST,m29,0.23166666667
2017-11-29 18:37:00 PST,m29,0.3
2017-11-29 18:38:00 PST,m29,0.26333333333
2017-11-29 18:39:00 PST,m29,0.23666666667
2017-11-29 18:40:00 PST,m29,0.3
2017-11-29 18:41:00 PST,m29,0.25666666667
2017-11-29 18:42:00 PST,m29,0.24
2017-11-29 18:43:00 PST,m29,0.3
2017-11-29 18:44:00 PST,m29,0.26333333333
2017-11-29 18:45:00 PST,m29,0.23333333333
2017-11-29 18:46:00 PST,m29,0.3
2017-11-29 18:47:00 PST,m29,0.3
2017-11-29 18:48:00 PST,m29,0.27
2017-11-29 18:49:00 PST,m29,0.2
2017-11-29 18:50:00 PST,m29,0.2
2017-11-29 18:51:00 PST,m29,0.22833333333
2017-11-29 18:52:00 PST,m29,0.3
2017-11-29 18:53:00 PST,m29,0.275
2017-11-29 18:54:00 PST,m29,0.225
2017-11-29 18:55:00 PST,m29,0.3
2017-11-29 18:56:00 PST,m29,0.28333333333
2017-11-29 18:57:00 PST,m29,0.21666666667
2017-11-29 18:58:00 PST,m29,0.3
2017-11-29 18:59:00 PST,m29,0.3
2017-11-29 19:00:00 PST,m29,0.3
2017-11-29 19:01:00 PST,m29,0.3
2017-11-29 19:02:00 PST,m29,0.3
2017-11-29 19:03:00 PST,m29,0.3
2017-11-29 19:04:00 PST,m29,0.3
2017-11-29 19:05:00 PST,m29,0.3
2017-11-29 19:06:00 PST,m29,0.3
2017-11-29 19:07:00 PST,m29,0.3
2017-11-29 19:08:00 PST,m29,0.29
2017-11-29 19:09:00 PST,m29,0.20666666667
2017-11-29 19:10:00 PST,m29,0.3
2017-11-29 19:11:00 PST,m29,0.3
2017-11-29 19:12:00 PST,m29,0.3
2017-11-29 19:13:00 PST,m29,0.295
2017-11-29 19:14:00 PST,m29,0.2
2017-11-29 19:15:00 PST,m29,0.25083333333
2017-11-29 19:16:00 PST,m29,0.25083333333
2017-11-29 19:17:00 PST,m29,0.3
2017-11-29 19:18:00 PST,m29,0.3
2017-11-29 19:19:00 PST,m29,0.3
2017-11-29 19:20:00 PST,m29,0.20333333333
2017-11-29 19:21:00 PST,m29,0.2
2017-11-29 19:22:00 PST,m29,0.29
2017-11-29 19:23:00 PST,m29,0.21333333333
2017-11-29 19:24:00 PST,m29,0.2
2017-11-29 19:25:00 PST,m29,0.285
2017-11-29 19:26:00 PST,m29,0.215
2017-11-29 19:27:00 PST,m29,0.2
2017-11-29 19:28:00 PST,m29,0.28666666667
2017-11-29 19:29:00 PST,m29,0.21166666667
2017-11-29 19:30:00 PST,m29,0.2
2017-11-29 19:31:00 PST,m29,0.29
2017-11-29 19:32:00 PST,m29,0.21
2017-11-29 19:33:00 PST,m29,0.2
2017-11-29 19:34:00 PST,m29,0.2
2017-11-29 19:35:00 PST,m29,0.2
2017-11-29 19:36:00 PST,m29,0.2
2017-11-29 19:37:00 PST,m29,0.285
2017-11-29 19:38:00 PST,m29,0.215
2017-11-29 19:39:00 PST,m29,0.2
2017-11-29 19:40:00 PST,m29,0.28666666667
2017-11-29 19:41:00 PST,m29,0.20833333333
2017-11-29 19:42:00 PST,m29,0.2
2017-11-29 19:43:00 PST,m29,0.29666666667
2017-11-29 19:44:00 PST,m29,0.20333333333
2017-11-29 19:45:00 PST,m29,0.25083333333
2017-11-29 19:46:00 PST,m29,0.25083333333
2017-11-29 19:47:00 PST,m29,0.3
2017-11-29 19:48:00 PST,m29,0.3
2017-11-29 19:49:00 PST,m29,0.3
2017-11-29 19:50:00 PST,m29,0.20083333333
2017-11-29 19:51:00 PST,m29,0.20083333333
2017-11-29 19:52:00 PST,m29,0.2
2017-11-29 19:53:00 PST,m29,0.2
2017-11-29 19:54:00 PST,m29,0.2
2017-11-29 19:55:00 PST,m29,0.295
2017-11-29 19:56:00 PST,m29,0.205
2017-11-29 19:57:00 PST,m29,2.3266666667
2017-11-29 19:58:00 PST,m29,0.23666666667
2017-11-29 19:59:00 PST,m29,0.3
2017-11-29 20:00:00 PST,m29,0.3
2017-11-29 20:01:00 PST,m29,0.205
2017-11-29 20:02:00 PST,m29,0.3
2017-11-29 20:03:00 PST,m29,0.28666666667
2017-11-29 20:04:00 PST,m29,0.215
2017-11-29 20:05:00 PST,m29,0.3
2017-11-29 20:06:00 PST,m29,0.285
2017-11-29 20:07:00 PST,m29,0.21166666667
2017-11-29 20:08:00 PST,m29,0.3
2017-11-29 20:09:00 PST,m29,0.285
2017-11-29 20:10:00 PST,m29,0.21333333333
2017-11-29 20:11:00 PST,m29,0.3
2017-11-29 20:12:00 PST,m29,0.27833333333
2017-11-29 20:13:00 PST,m29,0.21666666667
2017-11-29 20:14:00 PST,m29,0.3
2017-11-29 20:15:00 PST,m29,0.28833333333
2017-11-29 20:16:00 PST,m29,0.21
2017-11-29 20:17:00 PST,m29,0.3
2017-11-29 20:18:00 PST,m29,0.28833333333
2017-11-29 20:19:00 PST,m29,0.21
2017-11-29 20:20:00 PST,m29,0.3
2017-11-29 20:21:00 PST,m29,0.29
2017-11-29 20:22:00 PST,m29,0.21333333333
2017-11-29 20:23:00 PST,m29,0.3
2017-11-29 20:24:00 PST,m29,0.28666666667
2017-11-29 20:25:00 PST,m29,0.215
2017-11-29 20:26:00 PST,m29,0.3
2017-11-29 20:27:00 PST,m29,0.3
2017-11-29 20:28:00 PST,m29,0.3
2017-11-29 20:29:00 PST,m29,0.3
2017-11-29 20:30:00 PST,m29,0.285
2017-11-29 20:31:00 PST,m29,0.21666666667
2017-11-29 20:32:00 PST,m29,0.3
2017-11-29 20:33:00 PST,m29,0.285
2017-11-29 20:34:00 PST,m29,0.21666666667
2017-11-29 20:35:00 PST,m29,0.3
2017-11-29 20:36:00 PST,m29,0.33
2017-11-29 20:37:00 PST,m29,0.47333333333
2017-11-29 20:38:00 PST,m29,0.3
2017-11-29 20:39:00 PST,m29,0.305
2017-11-29 20:40:00 PST,m29,0.39166666667
2017-11-29 20:41:00 PST,m29,0.3
2017-11-29 20:42:00 PST,m29,0.29
2017-11-29 20:43:00 PST,m29,0.21333333333
2017-11-29 20:44:00 PST,m29,0.3
2017-11-29 20:45:00 PST,m29,0.285
2017-11-29 20:46:00 PST,m29,0.21666666667
2017-11-29 20:47:00 PST,m29,0.3
2017-11-29 20:48:00 PST,m29,0.28333333333
2017-11-29 20:49:00 PST,m29,0.215
2017-11-29 20:50:00 PST,m29,0.3
2017-11-29 20:51:00 PST,m29,0.28166666667
2017-11-29 20:52:00 PST,m29,0.22
2017-11-29 20:53:00 PST,m29,0.3
2017-11-29 20:54:00 PST,m29,0.285
2017-11-29 20:55:00 PST,m29,0.21666666667
2017-11-29 20:56:00 PST,m29,0.3
2017-11-29 20:57:00 PST,m29,0.3
2017-11-29 20:58:00 PST,m29,0.3
2017-11-29 20:59:00 PST,m29,0.3
2017-11-29 21:00:00 PST,m29,0.29166666667
2017-11-29 21:01:00 PST,m29,0.20666666667
2017-11-29 21:02:00 PST,m29,0.24833333333
2017-11-29 21:03:00 PST,m29,0.24833333333
2017-11-29 21:04:00 PST,m29,0.83916666667
2017-11-29 21:05:00 PST,m29,0.83916666667
2017-11-29 21:06:00 PST,m29,0.29666666667
2017-11-29 21:07:00 PST,m29,0.3
2017-11-29 21:08:00 PST,m29,0.3
2017-11-29 21:09:00 PST,m29,0.3
2017-11-29 21:10:00 PST,m29,0.3
2017-11-29 21:11:00 PST,m29,0.20833333333
2017-11-29 21:12:00 PST,m29,0.295
2017-11-29 21:13:00 PST,m29,0.3
2017-11-29 21:14:00 PST,m29,0.21
2017-11-29 21:15:00 PST,m29,0.29
2017-11-29 21:16:00 PST,m29,0.3
2017-11-29 21:17:00 PST,m29,0.21166666667
2017-11-29 21:18:00 PST,m29,0.29
2017-11-29 21:19:00 PST,m29,0.3
2017-11-29 21:20:00 PST,m29,0.21833333333
2017-11-29 21:21:00 PST,m29,0.28166666667
2017-11-29 21:22:00 PST,m29,0.3
2017-11-29 21:23:00 PST,m29,0.21833333333
2017-11-29 21:24:00 PST,m29,0.27666666667
2017-11-29 21:25:00 PST,m29,0.22166666667
2017-11-29 21:26:00 PST,m29,0.2
2017-11-29 21:27:00 PST,m29,0.28
2017-11-29 21:28:00 PST,m29,0.22166666667
2017-11-29 21:29:00 PST,m29,0.2
2017-11-29 21:30:00 PST,m29,0.27333333333
2017-11-29 21:31:00 PST,m29,0.225
2017-11-29 21:32:00 PST,m29,0.2
2017-11-29 21:33:00 PST,m29,0.27333333333
2017-11-29 21:34:00 PST,m29,0.225
2017-11-29 21:35:00 PST,m29,0.2
2017-11-29 21:36:00 PST,m29,0.275
2017-11-29 21:37:00 PST,m29,0.22833333333
2017-11-29 21:38:00 PST,m29,0.2
2017-11-29 21:39:00 PST,m29,0.27166666667
2017-11-29 21:40:00 PST,m29,0.22333333333
2017-11-29 21:41:00 PST,m29,0.2
2017-11-29 21:42:00 PST,m29,0.2
2017-11-29 21:43:00 PST,m29,0.2
2017-11-29 21:44:00 PST,m29,0.2
2017-11-29 21:45:00 PST,m29,0.2
2017-11-29 21:46:00 PST,m29,0.2
2017-11-29 21:47:00 PST,m29,0.2
2017-11-29 21:48:00 PST,m29,0.2
2017-11-29 21:49:00 PST,m29,0.2
2017-11-29 21:50:00 PST,m29,0.2
2017-11-29 21:51:00 PST,m29,0.2
2017-11-29 21:52:00 PST,m29,0.2
2017-11-29 21:53:00 PST,m29,0.2
2017-11-29 21:54:00 PST,m29,0.2
2017-11-29 21:55:00 PST,m29,0.2
2017-11-29 21:56:00 PST,m29,0.2
2017-11-29 21:57:00 PST,m29,0.27
2017-11-29 21:58:00 PST,m29,0.23166666667
2017-11-29 21:59:00 PST,m29,0.2
2017-11-29 22:00:00 PST,m29,0.2
2017-11-29 22:01:00 PST,m29,0.2
2017-11-29 22:02:00 PST,m29,0.2
2017-11-29 22:03:00 PST,m29,0.2
2017-11-29 22:04:00 PST,m29,0.2
2017-11-29 22:05:00 PST,m29,0.2
2017-11-29 22:06:00 PST,m29,0.2
2017-11-29 22:07:00 PST,m29,0.2
2017-11-29 22:08:00 PST,m29,0.2
2017-11-29 22:09:00 PST,m29,0.2
2017-11-29 22:10:00 PST,m29,0.2
2017-11-29 22:11:00 PST,m29,0.2
2017-11-29 22:12:00 PST,m29,0.2
2017-11-29 22:13:00 PST,m29,0.26833333333
2017-11-29 22:14:00 PST,m29,0.3
2017-11-29 22:15:00 PST,m29,0.225
2017-11-29 22:16:00 PST,m29,0.2
2017-11-29 22:17:00 PST,m29,0.2
2017-11-29 22:18:00 PST,m29,0.2
2017-11-29 22:19:00 PST,m29,0.2
2017-11-29 22:20:00 PST,m29,0.2
2017-11-29 22:21:00 PST,m29,0.2
2017-11-29 22:22:00 PST,m29,0.2
2017-11-29 22:23:00 PST,m29,0.2
2017-11-29 22:24:00 PST,m29,0.29166666667
2017-11-29 22:25:00 PST,m29,0.3
2017-11-29 22:26:00 PST,m29,0.21666666667
2017-11-29 22:27:00 PST,m29,0.28166666667
2017-11-29 22:28:00 PST,m29,0.3
2017-11-29 22:29:00 PST,m29,0.38666666667
2017-11-29 22:30:00 PST,m29,0.22333333333
2017-11-29 22:31:00 PST,m29,0.2
2017-11-29 22:32:00 PST,m29,0.2
2017-11-29 22:33:00 PST,m29,0.2
2017-11-29 22:34:00 PST,m29,0.2
2017-11-29 22:35:00 PST,m29,0.2
2017-11-29 22:36:00 PST,m29,0.2
2017-11-29 22:37:00 PST,m29,0.2
2017-11-29 22:38:00 PST,m29,0.2
2017-11-29 22:39:00 PST,m29,0.2
2017-11-29 22:40:00 PST,m29,0.2
2017-11-29 22:41:00 PST,m29,0.2
2017-11-29 22:42:00 PST,m29,0.2
2017-11-29 22:43:00 PST,m29,0.2
2017-11-29 22:44:00 PST,m29,0.2
2017-11-29 22:45:00 PST,m29,0.2
2017-11-29 22:46:00 PST,m29,0.2
2017-11-29 22:47:00 PST,m29,0.2
2017-11-29 22:48:00 PST,m29,0.2
2017-11-29 22:49:00 PST,m29,0.2
2017-11-29 22:50:00 PST,m29,0.2
2017-11-29 22:51:00 PST,m29,0.2
2017-11-29 22:52:00 PST,m29,0.2
2017-11-29 22:53:00 PST,m29,0.2
2017-11-29 22:54:00 PST,m29,0.2
2017-11-29 22:55:00 PST,m29,0.2
2017-11-29 22:56:00 PST,m29,0.21
2017-11-29 22:57:00 PST,m29,0.3
2017-11-29 22:58:00 PST,m29,0.3
2017-11-29 22:59:00 PST,m29,0.31
2017-11-29 23:00:00 PST,m29,0.61666666667
2017-11-29 23:01:00 PST,m29,2.02
2017-11-29 23:02:00 PST,m29,3.7
2017-11-29 23:03:00 PST,m29,3.6983333333
2017-11-29 23:04:00 PST,m29,3.6033333333
2017-11-29 23:05:00 PST,m29,3.7
2017-11-29 23:06:00 PST,m29,3.7
2017-11-29 23:07:00 PST,m29,3.6033333333
2017-11-29 23:08:00 PST,m29,3.6933333333
2017-11-29 23:09:00 PST,m29,3.7
2017-11-29 23:10:00 PST,m29,3.7
2017-11-29 23:11:00 PST,m29,3.7
2017-11-29 23:12:00 PST,m29,3.6066666667
2017-11-29 23:13:00 PST,m29,3.6
2017-11-29 23:14:00 PST,m29,3.6916666667
2017-11-29 23:15:00 PST,m29,3.61
2017-11-29 23:16:00 PST,m29,3.6
2017-11-29 23:17:00 PST,m29,3.6833333333
2017-11-29 23:18:00 PST,m29,3.6133333333
2017-11-29 23:19:00 PST,m29,3.6
2017-11-29 23:20:00 PST,m29,3.695
2017-11-29 23:21:00 PST,m29,2.845
2017-11-29 23:22:00 PST,m29,2.9966666667
2017-11-29 23:23:00 PST,m29,3.0
2017-11-29 23:24:00 PST,m29,2.5233333333
2017-11-29 23:25:00 PST,m29,3.3491666667
2017-11-29 23:26:00 PST,m29,3.3491666667
2017-11-29 23:27:00 PST,m29,3.8
2017-11-29 23:28:00 PST,m29,4.8
2017-11-29 23:29:00 PST,m29,5.015
2017-11-29 23:30:00 PST,m29,11.15
2017-11-29 23:31:00 PST,m29,29.6
2017-11-29 23:32:00 PST,m29,29.593333333
2017-11-29 23:33:00 PST,m29,29.5
2017-11-29 23:34:00 PST,m29,29.5
2017-11-29 23:35:00 PST,m29,29.526666667
2017-11-29 23:36:00 PST,m29,29.685
2017-11-29 23:37:00 PST,m29,29.6
2017-11-29 23:38:00 PST,m29,29.6
2017-11-29 23:39:00 PST,m29,29.5
2017-11-29 23:40:00 PST,m29,29.1
2017-11-29 23:41:00 PST,m29,29.205
2017-11-29 23:42:00 PST,m29,29.74
2017-11-29 23:43:00 PST,m29,29.4
2017-11-29 23:44:00 PST,m29,29.466666667
2017-11-29 23:45:00 PST,m29,29.6
2017-11-29 23:46:00 PST,m29,28.8
2017-11-29 23:47:00 PST,m29,28.8
2017-11-29 23:48:00 PST,m29,28.9
2017-11-29 23:49:00 PST,m29,29.22
2017-11-29 23:50:00 PST,m29,29.3
2017-11-29 23:51:00 PST,m29,29.26
2017-11-29 23:52:00 PST,m29,29.121666667
2017-11-29 23:53:00 PST,m29,29.2
2017-11-29 23:54:00 PST,m29,29.036666667
2017-11-29 23:55:00 PST,m29,28.586666667
2017-11-29 23:56:00 PST,m29,28.9
2017-11-29 23:57:00 PST,m29,28.97
2017-11-29 23:58:00 PST,m29,29.308333333
2017-11-29 23:59:00 PST,m29,29.7
2017-11-02 00:00:00 PDT,m29,0.3
2017-11-02 00:01:00 PDT,m29,0.3
2017-11-02 00:02:00 PDT,m29,0.265
2017-11-02 00:03:00 PDT,m29,0.235
2017-11-02 00:04:00 PDT,m29,0.3
2017-11-02 00:05:00 PDT,m29,0.3
2017-11-02 00:06:00 PDT,m29,0.265
2017-11-02 00:07:00 PDT,m29,0.2
2017-11-02 00:08:00 PDT,m29,0.23333333333
2017-11-02 00:09:00 PDT,m29,0.3
2017-11-02 00:10:00 PDT,m29,0.3
2017-11-02 00:11:00 PDT,m29,0.335
2017-11-02 00:12:00 PDT,m29,0.33666666667
2017-11-02 00:13:00 PDT,m29,0.2
2017-11-02 00:14:00 PDT,m29,0.25666666667
2017-11-02 00:15:00 PDT,m29,0.34
2017-11-02 00:16:00 PDT,m29,0.2
2017-11-02 00:17:00 PDT,m29,0.22833333333
2017-11-02 00:18:00 PDT,m29,0.3
2017-11-02 00:19:00 PDT,m29,0.3
2017-11-02 00:20:00 PDT,m29,0.39
2017-11-02 00:21:00 PDT,m29,0.5
2017-11-02 00:22:00 PDT,m29,0.3
2017-11-02 00:23:00 PDT,m29,0.3
2017-11-02 00:24:00 PDT,m29,0.3
2017-11-02 00:25:00 PDT,m29,0.3
2017-11-02 00:26:00 PDT,m29,0.3
2017-11-02 00:27:00 PDT,m29,0.27
2017-11-02 00:28:00 PDT,m29,0.2
2017-11-02 00:29:00 PDT,m29,0.22833333333
2017-11-02 00:30:00 PDT,m29,0.27666666667
2017-11-02 00:31:00 PDT,m29,0.24333333333
2017-11-02 00:32:00 PDT,m29,0.4
2017-11-02 00:33:00 PDT,m29,0.36333333333
2017-11-02 00:34:00 PDT,m29,0.2
2017-11-02 00:35:00 PDT,m29,0.2
2017-11-02 00:36:00 PDT,m29,0.2
2017-11-02 00:37:00 PDT,m29,0.21333333333
2017-11-02 00:38:00 PDT,m29,0.4
2017-11-02 00:39:00 PDT,m29,0.34916666667
2017-11-02 00:40:00 PDT,m29,0.34916666667
2017-11-02 00:41:00 PDT,m29,0.7
2017-11-02 00:42:00 PDT,m29,0.7
2017-11-02 00:43:00 PDT,m29,0.7
2017-11-02 00:44:00 PDT,m29,0.255
2017-11-02 00:45:00 PDT,m29,0.255
2017-11-02 00:46:00 PDT,m29,0.3
2017-11-02 00:47:00 PDT,m29,0.3
2017-11-02 00:48:00 PDT,m29,0.3
2017-11-02 00:49:00 PDT,m29,0.3
2017-11-02 00:50:00 PDT,m29,0.3
2017-11-02 00:51:00 PDT,m29,0.48333333333
2017-11-02 00:52:00 PDT,m29,0.5
2017-11-02 00:53:00 PDT,m29,0.32
2017-11-02 00:54:00 PDT,m29,0.20666666667
2017-11-02 00:55:00 PDT,m29,0.2
2017-11-02 00:56:00 PDT,m29,0.29666666667
2017-11-02 00:57:00 PDT,m29,0.3
2017-11-02 00:58:00 PDT,m29,0.3
2017-11-02 00:59:00 PDT,m29,0.3
2017-11-02 01:00:00 PDT,m29,0.3
2017-11-02 01:01:00 PDT,m29,0.21166666667
2017-11-02 01:02:00 PDT,m29,0.29
2017-11-02 01:03:00 PDT,m29,0.3
2017-11-02 01:04:00 PDT,m29,0.21166666667
2017-11-02 01:05:00 PDT,m29,0.37
2017-11-02 01:06:00 PDT,m29,0.4
2017-11-02 01:07:00 PDT,m29,0.23
2017-11-02 01:08:00 PDT,m29,0.45
2017-11-02 01:09:00 PDT,m29,0.33333333333
2017-11-02 01:10:00 PDT,m29,0.3
2017-11-02 01:11:00 PDT,m29,0.3
2017-11-02 01:12:00 PDT,m29,0.22333333333
2017-11-02 01:13:00 PDT,m29,0.425
2017-11-02 01:14:00 PDT,m29,0.57
2017-11-02 01:15:00 PDT,m29,0.32666666667
2017-11-02 01:16:00 PDT,m29,0.2
2017-11-02 01:17:00 PDT,m29,0.27
2017-11-02 01:18:00 PDT,m29,0.43333333333
2017-11-02 01:19:00 PDT,m29,0.5
2017-11-02 01:20:00 PDT,m29,0.42666666667
2017-11-02 01:21:00 PDT,m29,0.32833333333
2017-11-02 01:22:00 PDT,m29,0.3
2017-11-02 01:23:00 PDT,m29,0.3
2017-11-02 01:24:00 PDT,m29,0.235
2017-11-02 01:25:00 PDT,m29,0.2
2017-11-02 01:26:00 PDT,m29,0.26
2017-11-02 01:27:00 PDT,m29,0.23833333333
2017-11-02 01:28:00 PDT,m29,0.2
2017-11-02 01:29:00 PDT,m29,0.31
2017-11-02 01:30:00 PDT,m29,0.28333333333
2017-11-02 01:31:00 PDT,m29,0.53
2017-11-02 01:32:00 PDT,m29,0.8
2017-11-02 01:33:00 PDT,m29,0.56666666667
2017-11-02 01:34:00 PDT,m29,0.3
2017-11-02 01:35:00 PDT,m29,0.3
2017-11-02 01:36:00 PDT,m29,0.35
2017-11-02 01:37:00 PDT,m29,0.4
2017-11-02 01:38:00 PDT,m29,0.35333333333
2017-11-02 01:39:00 PDT,m29,0.255
2017-11-02 01:40:00 PDT,m29,0.48
2017-11-02 01:41:00 PDT,m29,0.59166666667
2017-11-02 01:42:00 PDT,m29,0.39333333333
2017-11-02 01:43:00 PDT,m29,0.5
2017-11-02 01:44:00 PDT,m29,0.58666666667
2017-11-02 01:45:00 PDT,m29,0.57
2017-11-02 01:46:00 PDT,m29,0.35833333333
2017-11-02 01:47:00 PDT,m29,0.3
2017-11-02 01:48:00 PDT,m29,0.3
2017-11-02 01:49:00 PDT,m29,0.345
2017-11-02 01:50:00 PDT,m29,0.44333333333
2017-11-02 01:51:00 PDT,m29,0.41333333333
2017-11-02 01:52:00 PDT,m29,0.3
2017-11-02 01:53:00 PDT,m29,0.3
2017-11-02 01:54:00 PDT,m29,0.3
2017-11-02 01:55:00 PDT,m29,0.3
2017-11-02 01:56:00 PDT,m29,0.3
2017-11-02 01:57:00 PDT,m29,0.3
2017-11-02 01:58:00 PDT,m29,0.3
2017-11-02 01:59:00 PDT,m29,0.3
2017-11-02 02:00:00 PDT,m29,0.3
2017-11-02 02:01:00 PDT,m29,0.26666666667
2017-11-02 02:02:00 PDT,m29,0.2
2017-11-02 02:03:00 PDT,m29,0.22833333333
2017-11-02 02:04:00 PDT,m29,0.3
2017-11-02 02:05:00 PDT,m29,0.27166666667
2017-11-02 02:06:00 PDT,m29,0.23166666667
2017-11-02 02:07:00 PDT,m29,0.3
2017-11-02 02:08:00 PDT,m29,0.45333333333
2017-11-02 02:09:00 PDT,m29,0.56
2017-11-02 02:10:00 PDT,m29,0.265
2017-11-02 02:11:00 PDT,m29,0.295
2017-11-02 02:12:00 PDT,m29,0.5
2017-11-02 02:13:00 PDT,m29,0.44666666667
2017-11-02 02:14:00 PDT,m29,0.3
2017-11-02 02:15:00 PDT,m29,0.325
2017-11-02 02:16:00 PDT,m29,0.42
2017-11-02 02:17:00 PDT,m29,0.46333333333
2017-11-02 02:18:00 PDT,m29,0.27833333333
2017-11-02 02:19:00 PDT,m29,0.24333333333
2017-11-02 02:20:00 PDT,m29,0.37666666667
2017-11-02 02:21:00 PDT,m29,0.3
2017-11-02 02:22:00 PDT,m29,0.36
2017-11-02 02:23:00 PDT,m29,0.5
2017-11-02 02:24:00 PDT,m29,0.395
2017-11-02 02:25:00 PDT,m29,0.23333333333
2017-11-02 02:26:00 PDT,m29,0.3
2017-11-02 02:27:00 PDT,m29,0.34333333333
2017-11-02 02:28:00 PDT,m29,0.35666666667
2017-11-02 02:29:00 PDT,m29,0.25333333333
2017-11-02 02:30:00 PDT,m29,0.24833333333
2017-11-02 02:31:00 PDT,m29,0.3
2017-11-02 02:32:00 PDT,m29,0.34833333333
2017-11-02 02:33:00 PDT,m29,0.44666666667
2017-11-02 02:34:00 PDT,m29,0.41
2017-11-02 02:35:00 PDT,m29,0.26
2017-11-02 02:36:00 PDT,m29,0.2
2017-11-02 02:37:00 PDT,m29,0.2
2017-11-02 02:38:00 PDT,m29,0.24166666667
2017-11-02 02:39:00 PDT,m29,0.38333333333
2017-11-02 02:40:00 PDT,m29,0.5
2017-11-02 02:41:00 PDT,m29,0.35
2017-11-02 02:42:00 PDT,m29,0.2
2017-11-02 02:43:00 PDT,m29,0.25666666667
2017-11-02 02:44:00 PDT,m29,0.3
2017-11-02 02:45:00 PDT,m29,0.3
2017-11-02 02:46:00 PDT,m29,0.58333333333
2017-11-02 02:47:00 PDT,m29,0.63
2017-11-02 02:48:00 PDT,m29,0.37666666667
2017-11-02 02:49:00 PDT,m29,0.24333333333
2017-11-02 02:50:00 PDT,m29,0.38
2017-11-02 02:51:00 PDT,m29,0.5
2017-11-02 02:52:00 PDT,m29,0.5
2017-11-02 02:53:00 PDT,m29,0.44
2017-11-02 02:54:00 PDT,m29,0.52333333333
2017-11-02 02:55:00 PDT,m29,0.36
2017-11-02 02:56:00 PDT,m29,0.46
2017-11-02 02:57:00 PDT,m29,0.6
2017-11-02 02:58:00 PDT,m29,0.41
2017-11-02 02:59:00 PDT,m29,0.42
2017-11-02 03:00:00 PDT,m29,0.315
2017-11-02 03:01:00 PDT,m29,0.26666666667
2017-11-02 03:02:00 PDT,m29,0.37
2017-11-02 03:03:00 PDT,m29,0.25666666667
2017-11-02 03:04:00 PDT,m29,0.2
2017-11-02 03:05:00 PDT,m29,0.26833333333
2017-11-02 03:06:00 PDT,m29,0.625
2017-11-02 03:07:00 PDT,m29,0.48333333333
2017-11-02 03:08:00 PDT,m29,0.36333333333
2017-11-02 03:09:00 PDT,m29,0.46166666667
2017-11-02 03:10:00 PDT,m29,0.5
2017-11-02 03:11:00 PDT,m29,0.32
2017-11-02 03:12:00 PDT,m29,0.2
2017-11-02 03:13:00 PDT,m29,0.2
2017-11-02 03:14:00 PDT,m29,0.2
2017-11-02 03:15:00 PDT,m29,0.33
2017-11-02 03:16:00 PDT,m29,0.33166666667
2017-11-02 03:17:00 PDT,m29,0.36833333333
2017-11-02 03:18:00 PDT,m29,0.33333333333
2017-11-02 03:19:00 PDT,m29,0.23333333333
2017-11-02 03:20:00 PDT,m29,0.265
2017-11-02 03:21:00 PDT,m29,0.5
2017-11-02 03:22:00 PDT,m29,0.33333333333
